geo,year,month,nights_spent,lag_1m,lag_12m
EE,2013,7,897.0,897.0,897.0
EE,2013,8,897.0,897.0,897.0
EE,2013,9,897.0,897.0,897.0
EE,2013,10,897.0,897.0,897.0
EE,2013,11,897.0,897.0,897.0
EE,2013,12,897.0,897.0,897.0
EE,2014,1,897.0,897.0,897.0
EE,2014,2,897.0,897.0,897.0
EE,2014,3,897.0,897.0,897.0
EE,2014,4,897.0,897.0,897.0
EE,2014,5,897.0,897.0,897.0
EE,2014,6,897.0,897.0,897.0
EE,2014,7,897.0,897.0,897.0
EE,2014,8,897.0,897.0,897.0
EE,2014,9,897.0,897.0,897.0
EE,2014,10,897.0,897.0,897.0
EE,2014,11,897.0,897.0,897.0
EE,2014,12,897.0,897.0,897.0
EE,2015,1,897.0,897.0,897.0
EE,2015,2,897.0,897.0,897.0
EE,2015,3,897.0,897.0,897.0
EE,2015,4,897.0,897.0,897.0
EE,2015,5,897.0,897.0,897.0
EE,2015,6,897.0,897.0,897.0
EE,2015,7,897.0,897.0,897.0
EE,2015,8,897.0,897.0,897.0
EE,2015,9,897.0,897.0,897.0
EE,2015,10,897.0,897.0,897.0
EE,2015,11,897.0,897.0,897.0
EE,2015,12,897.0,897.0,897.0
EE,2016,1,897.0,897.0,897.0
EE,2016,2,897.0,897.0,897.0
EE,2016,3,897.0,897.0,897.0
EE,2016,4,897.0,897.0,897.0
EE,2016,5,897.0,897.0,897.0
EE,2016,6,897.0,897.0,897.0
EE,2016,7,897.0,897.0,897.0
EE,2016,8,897.0,897.0,897.0
EE,2016,9,897.0,897.0,897.0
EE,2016,10,897.0,897.0,897.0
EE,2016,11,897.0,897.0,897.0
EE,2016,12,897.0,897.0,897.0
EE,2017,1,897.0,897.0,897.0
EE,2017,2,897.0,897.0,897.0
EE,2017,3,897.0,897.0,897.0
EE,2017,4,897.0,897.0,897.0
EE,2017,5,897.0,897.0,897.0
EE,2017,6,1888.0,897.0,897.0
EE,2017,7,5655.0,1888.0,897.0
EE,2017,8,2256.0,5655.0,897.0
EE,2017,9,2256.0,2256.0,897.0
EE,2017,10,72.0,2256.0,897.0
EE,2017,11,72.0,72.0,897.0
EE,2017,12,72.0,72.0,897.0
EE,2018,1,72.0,72.0,897.0
EE,2018,2,72.0,72.0,897.0
EE,2018,3,72.0,72.0,897.0
EE,2018,4,55.0,72.0,897.0
EE,2018,5,1049.0,55.0,897.0
EE,2018,6,3196.0,1049.0,1888.0
EE,2018,7,3989.0,3196.0,5655.0
EE,2018,8,3338.0,3989.0,2256.0
EE,2018,9,500.0,3338.0,2256.0
EE,2018,10,152.0,500.0,72.0
EE,2018,11,152.0,152.0,72.0
EE,2018,12,152.0,152.0,72.0
EE,2019,1,46.0,152.0,72.0
EE,2019,2,20.0,46.0,72.0
EE,2019,3,14.0,20.0,72.0
EE,2019,4,67.0,14.0,55.0
EE,2019,5,1261.0,67.0,1049.0
EE,2019,6,3625.0,1261.0,3196.0
EE,2019,7,4841.0,3625.0,3989.0
EE,2019,8,4368.0,4841.0,3338.0
EE,2019,9,780.0,4368.0,500.0
EE,2019,10,88.0,780.0,152.0
EE,2019,11,88.0,88.0,152.0
EE,2019,12,88.0,88.0,152.0
EE,2020,1,88.0,88.0,46.0
EE,2020,2,88.0,88.0,20.0
EE,2020,3,88.0,88.0,14.0
EE,2020,4,88.0,88.0,67.0
EE,2020,5,88.0,88.0,1261.0
EE,2020,6,256.0,88.0,3625.0
EE,2020,7,4271.0,256.0,4841.0
EE,2020,8,1825.0,4271.0,4368.0
EE,2020,9,319.0,1825.0,780.0
EE,2020,10,9.0,319.0,88.0
EE,2020,11,9.0,9.0,88.0
EE,2020,12,9.0,9.0,88.0
EE,2021,1,9.0,9.0,88.0
EE,2021,2,9.0,9.0,88.0
EE,2021,3,9.0,9.0,88.0
EE,2021,4,10.0,9.0,88.0
EE,2021,5,11.0,10.0,88.0
EE,2021,6,376.0,11.0,256.0
EE,2021,7,1101.0,376.0,4271.0
EE,2021,8,2021.0,1101.0,1825.0
EE,2021,9,390.0,2021.0,319.0
EE,2021,10,390.0,390.0,9.0
EE,2021,11,390.0,390.0,9.0
EE,2021,12,390.0,390.0,9.0
EE,2022,1,390.0,390.0,9.0
EE,2022,2,390.0,390.0,9.0
EE,2022,3,390.0,390.0,9.0
EE,2022,4,39.0,390.0,10.0
EE,2022,5,735.0,39.0,11.0
EE,2022,6,2112.0,735.0,376.0
EE,2022,7,7140.0,2112.0,1101.0
EE,2022,8,4523.0,7140.0,2021.0
EE,2022,9,477.0,4523.0,390.0
EE,2022,10,477.0,477.0,390.0
EE,2022,11,477.0,477.0,390.0
EE,2022,12,477.0,477.0,390.0
EE,2023,1,477.0,477.0,390.0
EE,2023,2,477.0,477.0,390.0
EE,2023,3,3.0,477.0,390.0
EE,2023,4,3.0,3.0,39.0
EE,2023,5,794.0,3.0,735.0
EE,2023,6,3641.0,794.0,2112.0
EE,2023,7,6387.0,3641.0,7140.0
EE,2023,8,4915.0,6387.0,4523.0
EE,2023,9,809.0,4915.0,477.0
EE,2023,10,155.0,809.0,477.0
EE,2023,11,155.0,155.0,477.0
EE,2023,12,155.0,155.0,477.0
EE,2024,1,155.0,155.0,477.0
EE,2024,2,155.0,155.0,477.0
EE,2024,3,9.0,155.0,3.0
EE,2024,4,11.0,9.0,3.0
EE,2024,5,1174.0,11.0,794.0
EE,2024,6,4109.0,1174.0,3641.0
EE,2024,7,7974.0,4109.0,6387.0
EE,2024,8,4458.0,7974.0,4915.0
EE,2024,9,1097.0,4458.0,809.0
EE,2024,10,244.0,1097.0,155.0
EE,2024,11,25.0,244.0,155.0
EE,2024,12,72.0,25.0,155.0
EE,2025,1,6.0,72.0,155.0
EE,2025,2,6.0,6.0,155.0
EE,2025,3,2.0,6.0,9.0
EE,2025,4,224.0,2.0,11.0
EE,2025,5,1653.0,224.0,1174.0
EE,2025,6,4782.0,1653.0,4109.0
EE,2025,7,9265.0,4782.0,7974.0
EE,2025,8,5484.0,9265.0,4458.0
EE,2025,9,1019.0,5484.0,1097.0
EE,2025,10,191.0,1019.0,244.0
EE,2025,11,18.0,191.0,25.0
EE,2025,12,18.0,18.0,72.0
EE,2026,1,18.0,18.0,6.0
EE,2026,2,4.0,18.0,6.0
EE,2026,3,5.0,4.0,2.0
EE,2026,4,298.0,5.0,224.0
EE,2026,5,298.0,298.0,1653.0
EE,2026,6,298.0,298.0,4782.0
EE,2026,7,298.0,298.0,9265.0
EE,2026,8,298.0,298.0,5484.0
EE,2026,9,298.0,298.0,1019.0
EE,2026,10,298.0,298.0,191.0
EE,2026,11,298.0,298.0,18.0
EE,2026,12,298.0,298.0,18.0
EL,2011,1,4043.0,4043.0,4779.0
EL,2011,2,4043.0,4043.0,1745.0
EL,2011,3,4043.0,4043.0,4657.0
EL,2011,4,4043.0,4043.0,15044.0
EL,2011,5,4043.0,4043.0,105869.0
EL,2011,6,4043.0,4043.0,193423.0
EL,2011,7,4043.0,4043.0,549262.0
EL,2011,8,4043.0,4043.0,705515.0
EL,2011,9,4043.0,4043.0,139267.0
EL,2011,10,4043.0,4043.0,13105.0
EL,2011,11,4043.0,4043.0,4567.0
EL,2011,12,4043.0,4043.0,4043.0
EL,2012,1,1147.0,4043.0,4043.0
EL,2012,2,1019.0,1147.0,4043.0
EL,2012,3,1421.0,1019.0,4043.0
EL,2012,4,6767.0,1421.0,4043.0
EL,2012,5,61814.0,6767.0,4043.0
EL,2012,6,144941.0,61814.0,4043.0
EL,2012,7,428632.0,144941.0,4043.0
EL,2012,8,558908.0,428632.0,4043.0
EL,2012,9,114160.0,558908.0,4043.0
EL,2012,10,8163.0,114160.0,4043.0
EL,2012,11,1544.0,8163.0,4043.0
EL,2012,12,1160.0,1544.0,4043.0
EL,2013,1,1169.0,1160.0,1147.0
EL,2013,2,767.0,1169.0,1019.0
EL,2013,3,1233.0,767.0,1421.0
EL,2013,4,6913.0,1233.0,6767.0
EL,2013,5,62709.0,6913.0,61814.0
EL,2013,6,164643.0,62709.0,144941.0
EL,2013,7,454287.0,164643.0,428632.0
EL,2013,8,570787.0,454287.0,558908.0
EL,2013,9,128041.0,570787.0,114160.0
EL,2013,10,9429.0,128041.0,8163.0
EL,2013,11,2221.0,9429.0,1544.0
EL,2013,12,1436.0,2221.0,1160.0
EL,2014,1,1522.0,1436.0,1169.0
EL,2014,2,729.0,1522.0,767.0
EL,2014,3,1171.0,729.0,1233.0
EL,2014,4,8581.0,1171.0,6913.0
EL,2014,5,74306.0,8581.0,62709.0
EL,2014,6,181761.0,74306.0,164643.0
EL,2014,7,452020.0,181761.0,454287.0
EL,2014,8,566237.0,452020.0,570787.0
EL,2014,9,136042.0,566237.0,128041.0
EL,2014,10,12579.0,136042.0,9429.0
EL,2014,11,2288.0,12579.0,2221.0
EL,2014,12,1568.0,2288.0,1436.0
EL,2015,1,1414.0,1568.0,1522.0
EL,2015,2,1009.0,1414.0,729.0
EL,2015,3,1258.0,1009.0,1171.0
EL,2015,4,10962.0,1258.0,8581.0
EL,2015,5,112376.0,10962.0,74306.0
EL,2015,6,201434.0,112376.0,181761.0
EL,2015,7,446203.0,201434.0,452020.0
EL,2015,8,604692.0,446203.0,566237.0
EL,2015,9,167203.0,604692.0,136042.0
EL,2015,10,10382.0,167203.0,12579.0
EL,2015,11,1908.0,10382.0,2288.0
EL,2015,12,1388.0,1908.0,1568.0
EL,2016,1,1247.0,1388.0,1414.0
EL,2016,2,913.0,1247.0,1009.0
EL,2016,3,1410.0,913.0,1258.0
EL,2016,4,9859.0,1410.0,10962.0
EL,2016,5,101639.0,9859.0,112376.0
EL,2016,6,222210.0,101639.0,201434.0
EL,2016,7,492279.0,222210.0,446203.0
EL,2016,8,610007.0,492279.0,604692.0
EL,2016,9,160826.0,610007.0,167203.0
EL,2016,10,13763.0,160826.0,10382.0
EL,2016,11,2226.0,13763.0,1908.0
EL,2016,12,1246.0,2226.0,1388.0
EL,2017,1,983.0,1246.0,1247.0
EL,2017,2,769.0,983.0,913.0
EL,2017,3,1297.0,769.0,1410.0
EL,2017,4,12943.0,1297.0,9859.0
EL,2017,5,96640.0,12943.0,101639.0
EL,2017,6,203952.0,96640.0,222210.0
EL,2017,7,475873.0,203952.0,492279.0
EL,2017,8,640397.0,475873.0,610007.0
EL,2017,9,199035.0,640397.0,160826.0
EL,2017,10,19756.0,199035.0,13763.0
EL,2017,11,2653.0,19756.0,2226.0
EL,2017,12,1648.0,2653.0,1246.0
EL,2018,1,1157.0,1648.0,983.0
EL,2018,2,1247.0,1157.0,769.0
EL,2018,3,2687.0,1247.0,1297.0
EL,2018,4,18586.0,2687.0,12943.0
EL,2018,5,165129.0,18586.0,96640.0
EL,2018,6,262764.0,165129.0,203952.0
EL,2018,7,554889.0,262764.0,475873.0
EL,2018,8,711170.0,554889.0,640397.0
EL,2018,9,220822.0,711170.0,199035.0
EL,2018,10,20833.0,220822.0,19756.0
EL,2018,11,2825.0,20833.0,2653.0
EL,2018,12,1837.0,2825.0,1648.0
EL,2019,1,1976.0,1837.0,1157.0
EL,2019,2,1509.0,1976.0,1247.0
EL,2019,3,3121.0,1509.0,2687.0
EL,2019,4,24380.0,3121.0,18586.0
EL,2019,5,162933.0,24380.0,165129.0
EL,2019,6,328181.0,162933.0,262764.0
EL,2019,7,576366.0,328181.0,554889.0
EL,2019,8,744994.0,576366.0,711170.0
EL,2019,9,234171.0,744994.0,220822.0
EL,2019,10,26743.0,234171.0,20833.0
EL,2019,11,3518.0,26743.0,2825.0
EL,2019,12,2031.0,3518.0,1837.0
EL,2020,1,2176.0,2031.0,1976.0
EL,2020,2,1483.0,2176.0,1509.0
EL,2020,3,1483.0,1483.0,3121.0
EL,2020,4,1483.0,1483.0,24380.0
EL,2020,5,1483.0,1483.0,162933.0
EL,2020,6,62654.0,1483.0,328181.0
EL,2020,7,276973.0,62654.0,576366.0
EL,2020,8,431845.0,276973.0,744994.0
EL,2020,9,97684.0,431845.0,234171.0
EL,2020,10,21538.0,97684.0,26743.0
EL,2020,11,2565.0,21538.0,3518.0
EL,2020,12,2565.0,2565.0,2031.0
EL,2021,1,560.0,2565.0,2176.0
EL,2021,2,504.0,560.0,1483.0
EL,2021,3,379.0,504.0,1483.0
EL,2021,4,3162.0,379.0,1483.0
EL,2021,5,24410.0,3162.0,1483.0
EL,2021,6,140040.0,24410.0,62654.0
EL,2021,7,390630.0,140040.0,276973.0
EL,2021,8,534238.0,390630.0,431845.0
EL,2021,9,159700.0,534238.0,97684.0
EL,2021,10,20522.0,159700.0,21538.0
EL,2021,11,2287.0,20522.0,2565.0
EL,2021,12,1451.0,2287.0,2565.0
EL,2022,1,1414.0,1451.0,560.0
EL,2022,2,1093.0,1414.0,504.0
EL,2022,3,2068.0,1093.0,379.0
EL,2022,4,20096.0,2068.0,3162.0
EL,2022,5,112381.0,20096.0,24410.0
EL,2022,6,268361.0,112381.0,140040.0
EL,2022,7,524456.0,268361.0,390630.0
EL,2022,8,689750.0,524456.0,534238.0
EL,2022,9,197240.0,689750.0,159700.0
EL,2022,10,18051.0,197240.0,20522.0
EL,2022,11,3071.0,18051.0,2287.0
EL,2022,12,1823.0,3071.0,1451.0
EL,2023,1,2284.0,1823.0,1414.0
EL,2023,2,1721.0,2284.0,1093.0
EL,2023,3,2771.0,1721.0,2068.0
EL,2023,4,26231.0,2771.0,20096.0
EL,2023,5,164149.0,26231.0,112381.0
EL,2023,6,311109.0,164149.0,268361.0
EL,2023,7,581256.0,311109.0,524456.0
EL,2023,8,768316.0,581256.0,689750.0
EL,2023,9,246692.0,768316.0,197240.0
EL,2023,10,28621.0,246692.0,18051.0
EL,2023,11,4544.0,28621.0,3071.0
EL,2023,12,3407.0,4544.0,1823.0
EL,2024,1,2330.0,3407.0,2284.0
EL,2024,2,1796.0,2330.0,1721.0
EL,2024,3,2804.0,1796.0,2771.0
EL,2024,4,26432.0,2804.0,26231.0
EL,2024,5,168021.0,26432.0,164149.0
EL,2024,6,317106.0,168021.0,311109.0
EL,2024,7,595608.0,317106.0,581256.0
EL,2024,8,790579.0,595608.0,768316.0
EL,2024,9,248432.0,790579.0,246692.0
EL,2024,10,29870.0,248432.0,28621.0
EL,2024,11,4801.0,29870.0,4544.0
EL,2024,12,3585.0,4801.0,3407.0
EL,2025,1,1859.0,3585.0,2330.0
EL,2025,2,1630.0,1859.0,1796.0
EL,2025,3,3338.0,1630.0,2804.0
EL,2025,4,26870.0,3338.0,26432.0
EL,2025,5,170734.0,26870.0,168021.0
EL,2025,6,324137.0,170734.0,317106.0
EL,2025,7,605362.0,324137.0,595608.0
EL,2025,8,816780.0,605362.0,790579.0
EL,2025,9,258014.0,816780.0,248432.0
EL,2025,10,30833.0,258014.0,29870.0
EL,2025,11,4950.0,30833.0,4801.0
EL,2025,12,3774.0,4950.0,3585.0
EL,2026,1,1920.0,3774.0,1859.0
EL,2026,2,1667.0,1920.0,1630.0
EL,2026,3,3380.0,1667.0,3338.0
EL,2026,4,27056.0,3380.0,26870.0
EL,2026,5,27056.0,27056.0,170734.0
EL,2026,6,27056.0,27056.0,324137.0
EL,2026,7,27056.0,27056.0,605362.0
EL,2026,8,27056.0,27056.0,816780.0
EL,2026,9,27056.0,27056.0,258014.0
EL,2026,10,27056.0,27056.0,30833.0
EL,2026,11,27056.0,27056.0,4950.0
EL,2026,12,27056.0,27056.0,3774.0
ES,2011,1,825316.0,825316.0,825316.0
ES,2011,2,825316.0,825316.0,825316.0
ES,2011,3,825316.0,825316.0,825316.0
ES,2011,4,825316.0,825316.0,825316.0
ES,2011,5,825316.0,825316.0,825316.0
ES,2011,6,825316.0,825316.0,825316.0
ES,2011,7,825316.0,825316.0,825316.0
ES,2011,8,825316.0,825316.0,825316.0
ES,2011,9,825316.0,825316.0,825316.0
ES,2011,10,825316.0,825316.0,825316.0
ES,2011,11,825316.0,825316.0,825316.0
ES,2011,12,825316.0,825316.0,825316.0
ES,2012,1,825316.0,825316.0,825316.0
ES,2012,2,856494.0,825316.0,825316.0
ES,2012,3,1011814.0,856494.0,825316.0
ES,2012,4,1806114.0,1011814.0,825316.0
ES,2012,5,1814610.0,1806114.0,825316.0
ES,2012,6,2978592.0,1814610.0,825316.0
ES,2012,7,7127420.0,2978592.0,825316.0
ES,2012,8,9508455.0,7127420.0,825316.0
ES,2012,9,2703364.0,9508455.0,825316.0
ES,2012,10,1163702.0,2703364.0,825316.0
ES,2012,11,758380.0,1163702.0,825316.0
ES,2012,12,784353.0,758380.0,825316.0
ES,2013,1,814103.0,784353.0,825316.0
ES,2013,2,848237.0,814103.0,856494.0
ES,2013,3,1519930.0,848237.0,1011814.0
ES,2013,4,1346309.0,1519930.0,1806114.0
ES,2013,5,1949966.0,1346309.0,1814610.0
ES,2013,6,3054005.0,1949966.0,2978592.0
ES,2013,7,6944792.0,3054005.0,7127420.0
ES,2013,8,9283677.0,6944792.0,9508455.0
ES,2013,9,2642921.0,9283677.0,2703364.0
ES,2013,10,1239600.0,2642921.0,1163702.0
ES,2013,11,863335.0,1239600.0,758380.0
ES,2013,12,869470.0,863335.0,784353.0
ES,2014,1,896732.0,869470.0,814103.0
ES,2014,2,930958.0,896732.0,848237.0
ES,2014,3,1071504.0,930958.0,1519930.0
ES,2014,4,2017975.0,1071504.0,1346309.0
ES,2014,5,2073126.0,2017975.0,1949966.0
ES,2014,6,3119138.0,2073126.0,3054005.0
ES,2014,7,6670914.0,3119138.0,6944792.0
ES,2014,8,9651606.0,6670914.0,9283677.0
ES,2014,9,2966773.0,9651606.0,2642921.0
ES,2014,10,1409828.0,2966773.0,1239600.0
ES,2014,11,824128.0,1409828.0,863335.0
ES,2014,12,909416.0,824128.0,869470.0
ES,2015,1,935745.0,909416.0,896732.0
ES,2015,2,970333.0,935745.0,930958.0
ES,2015,3,1184715.0,970333.0,1071504.0
ES,2015,4,2154494.0,1184715.0,2017975.0
ES,2015,5,2358476.0,2154494.0,2073126.0
ES,2015,6,3182138.0,2358476.0,3119138.0
ES,2015,7,7195222.0,3182138.0,6670914.0
ES,2015,8,9708860.0,7195222.0,9651606.0
ES,2015,9,3158886.0,9708860.0,2966773.0
ES,2015,10,1611881.0,3158886.0,1409828.0
ES,2015,11,932142.0,1611881.0,824128.0
ES,2015,12,998847.0,932142.0,909416.0
ES,2016,1,1021249.0,998847.0,935745.0
ES,2016,2,1070824.0,1021249.0,970333.0
ES,2016,3,2001701.0,1070824.0,1184715.0
ES,2016,4,1750607.0,2001701.0,2154494.0
ES,2016,5,2346489.0,1750607.0,2358476.0
ES,2016,6,3457378.0,2346489.0,3182138.0
ES,2016,7,7525715.0,3457378.0,7195222.0
ES,2016,8,10425182.0,7525715.0,9708860.0
ES,2016,9,3345244.0,10425182.0,3158886.0
ES,2016,10,1707882.0,3345244.0,1611881.0
ES,2016,11,943648.0,1707882.0,932142.0
ES,2016,12,1045719.0,943648.0,998847.0
ES,2017,1,1069081.0,1045719.0,1021249.0
ES,2017,2,1098996.0,1069081.0,1070824.0
ES,2017,3,1325992.0,1098996.0,2001701.0
ES,2017,4,2830916.0,1325992.0,1750607.0
ES,2017,5,2410895.0,2830916.0,2346489.0
ES,2017,6,3857573.0,2410895.0,3457378.0
ES,2017,7,7947659.0,3857573.0,7525715.0
ES,2017,8,10549812.0,7947659.0,10425182.0
ES,2017,9,3640672.0,10549812.0,3345244.0
ES,2017,10,1859162.0,3640672.0,1707882.0
ES,2017,11,1016641.0,1859162.0,943648.0
ES,2017,12,1128894.0,1016641.0,1045719.0
ES,2018,1,1087932.0,1128894.0,1069081.0
ES,2018,2,1113666.0,1087932.0,1098996.0
ES,2018,3,1894500.0,1113666.0,1325992.0
ES,2018,4,2189275.0,1894500.0,2830916.0
ES,2018,5,2641848.0,2189275.0,2410895.0
ES,2018,6,3866059.0,2641848.0,3857573.0
ES,2018,7,7797459.0,3866059.0,7947659.0
ES,2018,8,10538184.0,7797459.0,10549812.0
ES,2018,9,3768210.0,10538184.0,3640672.0
ES,2018,10,1958045.0,3768210.0,1859162.0
ES,2018,11,1124485.0,1958045.0,1016641.0
ES,2018,12,1179053.0,1124485.0,1128894.0
ES,2019,1,1097811.0,1179053.0,1087932.0
ES,2019,2,1167243.0,1097811.0,1113666.0
ES,2019,3,1482759.0,1167243.0,1894500.0
ES,2019,4,2678460.0,1482759.0,2189275.0
ES,2019,5,2668449.0,2678460.0,2641848.0
ES,2019,6,4456247.0,2668449.0,3866059.0
ES,2019,7,7961345.0,4456247.0,7797459.0
ES,2019,8,10915514.0,7961345.0,10538184.0
ES,2019,9,3903995.0,10915514.0,3768210.0
ES,2019,10,1961457.0,3903995.0,1958045.0
ES,2019,11,1187609.0,1961457.0,1124485.0
ES,2019,12,1239649.0,1187609.0,1179053.0
ES,2020,1,1189124.0,1239649.0,1097811.0
ES,2020,2,1351686.0,1189124.0,1167243.0
ES,2020,3,735620.0,1351686.0,1482759.0
ES,2020,4,735620.0,735620.0,2678460.0
ES,2020,5,114020.0,735620.0,2668449.0
ES,2020,6,1276431.0,114020.0,4456247.0
ES,2020,7,5009658.0,1276431.0,7961345.0
ES,2020,8,7150388.0,5009658.0,10915514.0
ES,2020,9,2444351.0,7150388.0,3903995.0
ES,2020,10,1132501.0,2444351.0,1961457.0
ES,2020,11,539760.0,1132501.0,1187609.0
ES,2020,12,621807.0,539760.0,1239649.0
ES,2021,1,546250.0,621807.0,1189124.0
ES,2021,2,504545.0,546250.0,1351686.0
ES,2021,3,893407.0,504545.0,735620.0
ES,2021,4,1367430.0,893407.0,735620.0
ES,2021,5,1757585.0,1367430.0,114020.0
ES,2021,6,3510153.0,1757585.0,1276431.0
ES,2021,7,7129022.0,3510153.0,5009658.0
ES,2021,8,10246064.0,7129022.0,7150388.0
ES,2021,9,3965041.0,10246064.0,2444351.0
ES,2021,10,2342475.0,3965041.0,1132501.0
ES,2021,11,1161158.0,2342475.0,539760.0
ES,2021,12,1268135.0,1161158.0,621807.0
ES,2022,1,1252437.0,1268135.0,546250.0
ES,2022,2,1336136.0,1252437.0,504545.0
ES,2022,3,1387032.0,1336136.0,893407.0
ES,2022,4,3131107.0,1387032.0,1367430.0
ES,2022,5,3060798.0,3131107.0,1757585.0
ES,2022,6,4903227.0,3060798.0,3510153.0
ES,2022,7,8888525.0,4903227.0,7129022.0
ES,2022,8,11237560.0,8888525.0,10246064.0
ES,2022,9,4286332.0,11237560.0,3965041.0
ES,2022,10,2459494.0,4286332.0,2342475.0
ES,2022,11,1249737.0,2459494.0,1161158.0
ES,2022,12,1351121.0,1249737.0,1268135.0
ES,2023,1,1358380.0,1351121.0,1252437.0
ES,2023,2,1414425.0,1358380.0,1336136.0
ES,2023,3,1769882.0,1414425.0,1387032.0
ES,2023,4,3829030.0,1769882.0,3131107.0
ES,2023,5,3320157.0,3829030.0,3060798.0
ES,2023,6,4910365.0,3320157.0,4903227.0
ES,2023,7,8886391.0,4910365.0,8888525.0
ES,2023,8,11369464.0,8886391.0,11237560.0
ES,2023,9,4599369.0,11369464.0,4286332.0
ES,2023,10,2726367.0,4599369.0,2459494.0
ES,2023,11,1431467.0,2726367.0,1249737.0
ES,2023,12,1482057.0,1431467.0,1351121.0
ES,2024,1,1466685.0,1482057.0,1358380.0
ES,2024,2,1559752.0,1466685.0,1414425.0
ES,2024,3,2746255.0,1559752.0,1769882.0
ES,2024,4,2913363.0,2746255.0,3829030.0
ES,2024,5,3877222.0,2913363.0,3320157.0
ES,2024,6,5187161.0,3877222.0,4910365.0
ES,2024,7,9315756.0,5187161.0,8886391.0
ES,2024,8,11522692.0,9315756.0,11369464.0
ES,2024,9,4837760.0,11522692.0,4599369.0
ES,2024,10,2659131.0,4837760.0,2726367.0
ES,2024,11,1473207.0,2659131.0,1431467.0
ES,2024,12,1532800.0,1473207.0,1482057.0
ES,2025,1,1445892.0,1532800.0,1466685.0
ES,2025,2,1513973.0,1445892.0,1559752.0
ES,2025,3,1778099.0,1513973.0,2746255.0
ES,2025,4,3634495.0,1778099.0,2913363.0
ES,2025,5,3851050.0,3634495.0,3877222.0
ES,2025,6,5770329.0,3851050.0,5187161.0
ES,2025,7,9348409.0,5770329.0,9315756.0
ES,2025,8,11587269.0,9348409.0,11522692.0
ES,2025,9,5075379.0,11587269.0,4837760.0
ES,2025,10,2730094.0,5075379.0,2659131.0
ES,2025,11,1494678.0,2730094.0,1473207.0
ES,2025,12,1521147.0,1494678.0,1532800.0
ES,2026,1,1499470.0,1521147.0,1445892.0
ES,2026,2,1492453.0,1499470.0,1513973.0
ES,2026,3,2056448.0,1492453.0,1778099.0
ES,2026,4,3552957.0,2056448.0,3634495.0
ES,2026,5,3552957.0,3552957.0,3851050.0
ES,2026,6,3552957.0,3552957.0,5770329.0
ES,2026,7,3552957.0,3552957.0,9348409.0
ES,2026,8,3552957.0,3552957.0,11587269.0
ES,2026,9,3552957.0,3552957.0,5075379.0
ES,2026,10,3552957.0,3552957.0,2730094.0
ES,2026,11,3552957.0,3552957.0,1494678.0
ES,2026,12,3552957.0,3552957.0,1521147.0
FI,2011,1,39570.0,39570.0,39570.0
FI,2011,2,39570.0,39570.0,39570.0
FI,2011,3,39570.0,39570.0,39570.0
FI,2011,4,39570.0,39570.0,39570.0
FI,2011,5,39570.0,39570.0,39570.0
FI,2011,6,39570.0,39570.0,39570.0
FI,2011,7,39570.0,39570.0,39570.0
FI,2011,8,39570.0,39570.0,39570.0
FI,2011,9,39570.0,39570.0,39570.0
FI,2011,10,39570.0,39570.0,39570.0
FI,2011,11,39570.0,39570.0,39570.0
FI,2011,12,39570.0,39570.0,39570.0
FI,2012,1,39570.0,39570.0,39570.0
FI,2012,2,41030.0,39570.0,39570.0
FI,2012,3,59019.0,41030.0,39570.0
FI,2012,4,66461.0,59019.0,39570.0
FI,2012,5,83228.0,66461.0,39570.0
FI,2012,6,402263.0,83228.0,39570.0
FI,2012,7,728547.0,402263.0,39570.0
FI,2012,8,359209.0,728547.0,39570.0
FI,2012,9,95254.0,359209.0,39570.0
FI,2012,10,54299.0,95254.0,39570.0
FI,2012,11,32105.0,54299.0,39570.0
FI,2012,12,40773.0,32105.0,39570.0
FI,2013,1,37550.0,40773.0,39570.0
FI,2013,2,47259.0,37550.0,41030.0
FI,2013,3,73352.0,47259.0,59019.0
FI,2013,4,62216.0,73352.0,66461.0
FI,2013,5,91328.0,62216.0,83228.0
FI,2013,6,429802.0,91328.0,402263.0
FI,2013,7,727906.0,429802.0,728547.0
FI,2013,8,350366.0,727906.0,359209.0
FI,2013,9,108302.0,350366.0,95254.0
FI,2013,10,51494.0,108302.0,54299.0
FI,2013,11,36199.0,51494.0,32105.0
FI,2013,12,44115.0,36199.0,40773.0
FI,2014,1,43460.0,44115.0,37550.0
FI,2014,2,50420.0,43460.0,47259.0
FI,2014,3,63946.0,50420.0,73352.0
FI,2014,4,69781.0,63946.0,62216.0
FI,2014,5,93102.0,69781.0,91328.0
FI,2014,6,377604.0,93102.0,429802.0
FI,2014,7,714562.0,377604.0,727906.0
FI,2014,8,339017.0,714562.0,350366.0
FI,2014,9,99343.0,339017.0,108302.0
FI,2014,10,51252.0,99343.0,51494.0
FI,2014,11,34031.0,51252.0,36199.0
FI,2014,12,37353.0,34031.0,44115.0
FI,2015,1,34365.0,37353.0,43460.0
FI,2015,2,43253.0,34365.0,50420.0
FI,2015,3,55564.0,43253.0,63946.0
FI,2015,4,64677.0,55564.0,69781.0
FI,2015,5,90659.0,64677.0,93102.0
FI,2015,6,337332.0,90659.0,377604.0
FI,2015,7,637423.0,337332.0,714562.0
FI,2015,8,333916.0,637423.0,339017.0
FI,2015,9,108594.0,333916.0,99343.0
FI,2015,10,55293.0,108594.0,51252.0
FI,2015,11,32260.0,55293.0,34031.0
